,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
22594,664.6,35,0,17,27,10,10.7,89,21.6
22595,685.624,36,0,17.5,27,10,10.65,87,21.6
22596,694.763,37,0,18,27,10,10.6,85,25.2
22597,692.746,38,0,18.5,27,10,10.65,83.5,25.2
22598,739.49,39,0,19,27,10,10.7,82,28.8
22599,724.301,40,0,19.5,27,10,10.5,82,28.8
22600,712.797,41,0,20,27,10,10.3,82,43.2
22601,667.273,42,0,20.5,27,10,10.15,82,43.2
22602,629.01,43,0,21,27,10,10,82,36
22603,576.308,44,0,21.5,27,10,9.9,81.5,36
22604,547.434,45,0,22,27,10,9.8,81,32.4
22605,489.103,46,0,22.5,27,10,9.65,81,32.4
22606,455.918,47,0,23,27,10,9.5,81,25.2
22607,402.111,48,0,23.5,27,10,9.25,82,25.2
22608,406.296,1,0,0,28,10,9,83,28.8
22609,369.562,2,0,0.5,28,10,8.9,83.5,28.8
22610,326.312,3,0,1,28,10,8.8,84,28.8
22611,297.974,4,0,1.5,28,10,8.5,85.5,28.8
22612,286.326,5,0,2,28,10,8.2,87,21.6
22613,269.186,6,0,2.5,28,10,8.15,87.5,21.6
22614,258.589,7,0,3,28,10,8.1,88,18
22615,243.057,8,0,3.5,28,10,8.1,88.5,18
22616,228.898,9,0,4,28,10,8.1,89,18
22617,225.798,10,0,4.5,28,10,8.35,88,18
22618,229.031,11,0,5,28,10,8.6,87,18
22619,233.888,12,0,5.5,28,10,8.75,85.5,18
22620,249.927,13,0,6,28,10,8.9,84,18
22621,285.913,14,0,6.5,28,10,8.9,84,18
22622,361.183,15,0,7,28,10,8.9,84,14.4
22623,436.815,16,0,7.5,28,10,9,83.5,14.4
22624,476.33,17,0,8,28,10,9.1,83,14.4
22625,515.667,18,0,8.5,28,10,9.8,82,14.4
22626,531.786,19,0,9,28,10,10.5,81,18
22627,570.27,20,0,9.5,28,10,10.7,82.5,18
22628,588.714,21,0,10,28,10,10.9,84,18
22629,602.747,22,0,10.5,28,10,10.95,88.5,18
22630,593.934,23,0,11,28,10,11,93,14.4
22631,561.189,24,0,11.5,28,10,12.2,88.5,14.4
22632,572.423,25,0,12,28,10,13.4,84,25.2
22633,593.373,26,0,12.5,28,10,13.9,82,25.2
22634,558.679,27,0,13,28,10,14.4,80,36
22635,549.181,28,0,13.5,28,10,14.25,78.5,36
22636,539.032,29,0,14,28,10,14.1,77,32.4
22637,544.339,30,0,14.5,28,10,14.15,76,32.4
22638,535.133,31,0,15,28,10,14.2,75,25.2
22639,536.791,32,0,15.5,28,10,14.1,74.5,25.2
22640,556.914,33,0,16,28,10,14,74,39.6
22641,569.178,34,0,16.5,28,10,14,74.5,39.6
22642,637.337,35,0,17,28,10,14,75,36
22643,696.53,36,0,17.5,28,10,14.1,77,36
22644,717.067,37,0,18,28,10,14.2,79,32.4
22645,714.429,38,0,18.5,28,10,14.25,79,32.4
22646,700.845,39,0,19,28,10,14.3,79,32.4
22647,675.633,40,0,19.5,28,10,14.5,79,32.4
22648,657.195,41,0,20,28,10,14.7,79,32.4
22649,643.764,42,0,20.5,28,10,14.9,80,32.4
22650,604.183,43,0,21,28,10,15.1,81,28.8
22651,563.306,44,0,21.5,28,10,15.25,81,28.8
22652,538.77,45,0,22,28,10,15.4,81,43.2
22653,484.071,46,0,22.5,28,10,15.5,81,43.2
22654,461.091,47,0,23,28,10,15.6,81,39.6
22655,414.648,48,0,23.5,28,10,15.45,82,39.6
22656,418.06,1,0,0,29,10,15.3,83,39.6
22657,356.619,2,0,0.5,29,10,14.2,87.5,39.6
22658,336.174,3,0,1,29,10,13.1,92,28.8
22659,303.227,4,0,1.5,29,10,13,92,28.8
22660,273.406,5,0,2,29,10,12.9,92,28.8
22661,259.752,6,0,2.5,29,10,12.65,92,28.8
22662,251.363,7,0,3,29,10,12.4,92,21.6
22663,235.518,8,0,3.5,29,10,12.1,94.5,21.6
22664,224.556,9,0,4,29,10,11.8,97,14.4
22665,227.728,10,0,4.5,29,10,11.3,96,14.4
22666,232.066,11,0,5,29,10,10.8,95,21.6
22667,230.667,12,0,5.5,29,10,10.6,92,21.6
22668,243.434,13,0,6,29,10,10.4,89,21.6
22669,277.369,14,0,6.5,29,10,10.35,92,21.6
22670,347.179,15,0,7,29,10,10.3,95,10.8
22671,401.467,16,0,7.5,29,10,10.3,95.5,10.8
22672,447.327,17,0,8,29,10,10.3,96,7.2
22673,510.15,18,0,8.5,29,10,12,90,7.2
22674,526.116,19,0,9,29,10,13.7,84,25.2
22675,539.013,20,0,9.5,29,10,13.5,88,25.2
22676,572.969,21,0,10,29,10,13.3,92,25.2
22677,584.758,22,0,10.5,29,10,13.15,92.5,25.2
22678,587.173,23,0,11,29,10,13,93,25.2
22679,613.216,24,0,11.5,29,10,13.3,92.5,25.2
22680,600.493,25,0,12,29,10,13.6,92,32.4
22681,613.503,26,0,12.5,29,10,12.5,92,32.4
22682,623,27,0,13,29,10,11.4,92,28.8
22683,595.426,28,0,13.5,29,10,10.1,94.5,28.8
22684,581.419,29,0,14,29,10,8.8,97,32.4
22685,585.064,30,0,14.5,29,10,8.35,96,32.4
22686,578.278,31,0,15,29,10,7.9,95,39.6
22687,565.224,32,0,15.5,29,10,7.9,95.5,39.6
22688,579.595,33,0,16,29,10,7.9,96,28.8
22689,591.728,34,0,16.5,29,10,8,95.5,28.8
22690,633.18,35,0,17,29,10,8.1,95,28.8
22691,645.467,36,0,17.5,29,10,8.15,94,28.8
22692,655.696,37,0,18,29,10,8.2,93,21.6
22693,670.517,38,0,18.5,29,10,8.1,92.5,21.6
22694,697.36,39,0,19,29,10,8,92,18
22695,679.243,40,0,19.5,29,10,8,92.5,18
22696,653.66,41,0,20,29,10,8,93,21.6
22697,654.341,42,0,20.5,29,10,7.7,92,21.6
22698,618.024,43,0,21,29,10,7.4,91,18
22699,575.855,44,0,21.5,29,10,7.15,91.5,18
22700,538.438,45,0,22,29,10,6.9,92,21.6
22701,515.502,46,0,22.5,29,10,6.9,92.5,21.6
22702,487.596,47,0,23,29,10,6.9,93,21.6
22703,448.081,48,0,23.5,29,10,6.8,92.5,21.6
22704,455.941,1,0,0,30,10,6.7,92,18
22705,398.822,2,0,0.5,30,10,6.5,92.5,18
22706,380.368,3,0,1,30,10,6.3,93,14.4
22707,335.453,4,0,1.5,30,10,6.35,92.5,14.4
22708,299.075,5,0,2,30,10,6.4,92,14.4
22709,283.914,6,0,2.5,30,10,6.1,92,14.4
22710,271.122,7,0,3,30,10,5.8,92,14.4
22711,258.038,8,0,3.5,30,10,5.7,93,14.4
22712,245.69,9,0,4,30,10,5.6,94,10.8
22713,243.353,10,0,4.5,30,10,5.15,95.5,10.8
22714,227.401,11,0,5,30,10,4.7,97,7.2
22715,237.316,12,0,5.5,30,10,4.75,96,7.2
22716,249.346,13,0,6,30,10,4.8,95,14.4
22717,257.74,14,0,6.5,30,10,4.9,95,14.4
22718,283.36,15,0,7,30,10,5,95,14.4
22719,312.925,16,0,7.5,30,10,5.35,94,14.4
22720,321.474,17,0,8,30,10,5.7,93,14.4
22721,364.213,18,0,8.5,30,10,6.8,90,14.4
22722,437.308,19,0,9,30,10,7.9,87,14.4
22723,476.349,20,0,9.5,30,10,8.85,82.5,14.4
22724,507.685,21,0,10,30,10,9.8,78,14.4
22725,518.692,22,0,10.5,30,10,10.35,75.5,14.4
22726,486.289,23,0,11,30,10,10.9,73,18
22727,543.156,24,0,11.5,30,10,11,73,18
22728,586.522,25,0,12,30,10,11.1,73,14.4
22729,584.865,26,0,12.5,30,10,11.85,71,14.4
22730,561.254,27,0,13,30,10,12.6,69,14.4
22731,530.41,28,0,13.5,30,10,12.45,68.5,14.4
22732,491.704,29,0,14,30,10,12.3,68,18
22733,496.471,30,0,14.5,30,10,12.2,70,18
22734,480.482,31,0,15,30,10,12.1,72,10.8
22735,485.619,32,0,15.5,30,10,11.85,70.5,10.8
22736,524.088,33,0,16,30,10,11.6,69,7.2
22737,538.256,34,0,16.5,30,10,10.5,74,7.2
22738,529.463,35,0,17,30,10,9.4,79,7.2
22739,644.487,36,0,17.5,30,10,8.65,84,7.2
22740,699.255,37,0,18,30,10,7.9,89,7.2
22741,713.199,38,0,18.5,30,10,6.35,90,7.2
22742,689.094,39,0,19,30,10,4.8,91,10.8
22743,680.132,40,0,19.5,30,10,4.5,94.5,10.8
22744,643.227,41,0,20,30,10,4.2,98,10.8
22745,590.787,42,0,20.5,30,10,4.8,98.5,10.8
22746,556.477,43,0,21,30,10,5.4,99,3.6
22747,548.492,44,0,21.5,30,10,5.25,99,3.6
22748,504.95,45,0,22,30,10,5.1,99,7.2
22749,474.89,46,0,22.5,30,10,5.7,99.5,7.2
22750,471.049,47,0,23,30,10,6.3,100,7.2
22751,420.995,48,0,23.5,30,10,7,100,7.2
22752,442.333,1,0,0,31,10,7.7,100,7.2
22753,403.692,2,0,0.5,31,10,7.85,100,7.2
22754,386.599,3,0,1,31,10,8,100,7.2
22755,294.262,4,0,1.5,31,10,8.25,99.5,7.2
22756,272.396,5,0,2,31,10,8.5,99,14.4
22757,254.609,6,0,2.5,31,10,8.65,97.5,14.4
22758,233.772,7,0,3,31,10,8.8,96,10.8
22759,233.567,8,0,3.5,31,10,8.8,97,10.8
22760,232.163,9,0,4,31,10,8.8,98,10.8
22761,220.774,10,0,4.5,31,10,9.1,98.5,10.8
22762,236.694,11,0,5,31,10,9.4,99,10.8
22763,245.882,12,0,5.5,31,10,9.6,98,10.8
22764,242.636,13,0,6,31,10,9.8,97,10.8
22765,275.603,14,0,6.5,31,10,9.9,96,10.8
22766,289.902,15,0,7,31,10,10,95,14.4
22767,293.874,16,0,7.5,31,10,10.05,94.5,14.4
22768,307.219,17,0,8,31,10,10.1,94,18
22769,381.321,18,0,8.5,31,10,10.15,96,18
22770,444.224,19,0,9,31,10,10.2,98,21.6
22771,490.046,20,0,9.5,31,10,10.4,98.5,21.6
22772,542.664,21,0,10,31,10,10.6,99,18
22773,554.835,22,0,10.5,31,10,10.8,97,18
22774,572.916,23,0,11,31,10,11,95,25.2
22775,602.925,24,0,11.5,31,10,10.9,95,25.2
22776,612.802,25,0,12,31,10,10.8,95,21.6
22777,627.866,26,0,12.5,31,10,10.65,95.5,21.6
22778,622.312,27,0,13,31,10,10.5,96,25.2
22779,596.687,28,0,13.5,31,10,10.5,94,25.2
22780,548.297,29,0,14,31,10,10.5,92,21.6
22781,543.21,30,0,14.5,31,10,10.4,91.5,21.6
22782,531.08,31,0,15,31,10,10.3,91,18
22783,486.395,32,0,15.5,31,10,10.25,91.5,18
22784,540.358,33,0,16,31,10,10.2,92,14.4
22785,593.066,34,0,16.5,31,10,9.85,92,14.4
22786,627.649,35,0,17,31,10,9.5,92,14.4
22787,640.812,36,0,17.5,31,10,9.3,92.5,14.4
22788,653.255,37,0,18,31,10,9.1,93,14.4
22789,653.219,38,0,18.5,31,10,9.05,92.5,14.4
22790,644.884,39,0,19,31,10,9,92,14.4
22791,612.414,40,0,19.5,31,10,8.55,92.5,14.4
22792,593.293,41,0,20,31,10,8.1,93,10.8
22793,557.676,42,0,20.5,31,10,7.8,94.5,10.8
22794,551.775,43,0,21,31,10,7.5,96,10.8
22795,534.995,44,0,21.5,31,10,6.95,96.5,10.8
22796,509.826,45,0,22,31,10,6.4,97,10.8
22797,464.061,46,0,22.5,31,10,5.8,97.5,10.8
22798,501.649,47,0,23,31,10,5.2,98,14.4
22799,438.585,48,0,23.5,31,10,4.95,98.5,14.4
22800,418.436,1,0,0,1,11,4.7,99,10.8
22801,368.372,2,0,0.5,1,11,4.35,99.5,10.8
22802,319.881,3,0,1,1,11,4,100,14.4
22803,294.014,4,0,1.5,1,11,4.3,100,14.4
22804,273.789,5,0,2,1,11,4.6,100,14.4
22805,253.223,6,0,2.5,1,11,4.65,100,14.4
22806,245.249,7,0,3,1,11,4.7,100,14.4
22807,240.504,8,0,3.5,1,11,4.5,100,14.4
22808,238.617,9,0,4,1,11,4.3,100,14.4
22809,229.305,10,0,4.5,1,11,4.55,100,14.4
22810,233.25,11,0,5,1,11,4.8,100,10.8
22811,235.032,12,0,5.5,1,11,4.6,100,10.8
22812,264.267,13,0,6,1,11,4.4,100,7.2
22813,315.76,14,0,6.5,1,11,4.75,100,7.2
22814,396.934,15,0,7,1,11,5.1,100,10.8
22815,477.631,16,0,7.5,1,11,5.4,99.5,10.8
22816,479.627,17,0,8,1,11,5.7,99,10.8
22817,503.326,18,0,8.5,1,11,6.45,98,10.8
22818,503.493,19,0,9,1,11,7.2,97,10.8
22819,516.193,20,0,9.5,1,11,7.75,92.5,10.8
22820,587.233,21,0,10,1,11,8.3,88,7.2
22821,604.134,22,0,10.5,1,11,8.95,83.5,7.2
22822,579.674,23,0,11,1,11,9.6,79,10.8
22823,587.229,24,0,11.5,1,11,9.35,84,10.8
22824,600.6,25,0,12,1,11,9.1,89,14.4
22825,611.751,26,0,12.5,1,11,9.85,88,14.4
22826,598.464,27,0,13,1,11,10.6,87,10.8
22827,592.555,28,0,13.5,1,11,10.75,89,10.8
22828,596.104,29,0,14,1,11,10.9,91,32.4
22829,587.934,30,0,14.5,1,11,11.4,89.5,32.4
22830,586.356,31,0,15,1,11,11.9,88,32.4
22831,612.272,32,0,15.5,1,11,12.3,88,32.4
22832,664.466,33,0,16,1,11,12.7,88,32.4
22833,707.089,34,0,16.5,1,11,13.05,88,32.4
22834,804.158,35,0,17,1,11,13.4,88,28.8
22835,840.705,36,0,17.5,1,11,13.7,87.5,28.8
22836,826.939,37,0,18,1,11,14,87,32.4
22837,747.462,38,0,18.5,1,11,13.7,86,32.4
22838,713.098,39,0,19,1,11,13.4,85,32.4
22839,697.059,40,0,19.5,1,11,12.75,85,32.4
22840,681.166,41,0,20,1,11,12.1,85,25.2
22841,657.915,42,0,20.5,1,11,11.9,83.5,25.2
22842,646.196,43,0,21,1,11,11.7,82,25.2
22843,575.661,44,0,21.5,1,11,11.5,83,25.2
22844,517.539,45,0,22,1,11,11.3,84,28.8
22845,483.365,46,0,22.5,1,11,11.1,83,28.8
22846,517.525,47,0,23,1,11,10.9,82,32.4
22847,477.713,48,0,23.5,1,11,10.6,83,32.4
22848,425.26,1,0,0,2,11,10.3,84,32.4
22849,376.062,2,0,0.5,2,11,10.3,83.5,32.4
22850,318.282,3,0,1,2,11,10.3,83,32.4
22851,289.342,4,0,1.5,2,11,10.25,83.5,32.4
22852,273.442,5,0,2,2,11,10.2,84,32.4
22853,255.169,6,0,2.5,2,11,10.35,83,32.4
22854,252.222,7,0,3,2,11,10.5,82,39.6
22855,234.713,8,0,3.5,2,11,10.3,84.5,39.6
22856,227.56,9,0,4,2,11,10.1,87,32.4
22857,219.894,10,0,4.5,2,11,10.6,84,32.4
22858,231.705,11,0,5,2,11,11.1,81,28.8
22859,240.225,12,0,5.5,2,11,11,81,28.8
22860,286.749,13,0,6,2,11,10.9,81,32.4
22861,334.153,14,0,6.5,2,11,10.95,83,32.4
22862,377.146,15,0,7,2,11,11,85,32.4
22863,487.846,16,0,7.5,2,11,11.15,83.5,32.4
22864,498.389,17,0,8,2,11,11.3,82,28.8
22865,496.016,18,0,8.5,2,11,11.35,82.5,28.8
22866,499.34,19,0,9,2,11,11.4,83,32.4
22867,494.694,20,0,9.5,2,11,11.25,85,32.4
22868,533.273,21,0,10,2,11,11.1,87,32.4
22869,529.223,22,0,10.5,2,11,10.9,90.5,32.4
22870,571.106,23,0,11,2,11,10.7,94,28.8
22871,568.684,24,0,11.5,2,11,10.95,93,28.8
22872,571.429,25,0,12,2,11,11.2,92,32.4
22873,609.136,26,0,12.5,2,11,11.55,89,32.4
22874,570.93,27,0,13,2,11,11.9,86,36
22875,551.097,28,0,13.5,2,11,11.4,89,36
22876,558.252,29,0,14,2,11,10.9,92,32.4
22877,565.74,30,0,14.5,2,11,11,93,32.4
22878,613.325,31,0,15,2,11,11.1,94,32.4
22879,640.883,32,0,15.5,2,11,11.5,93,32.4
22880,680.372,33,0,16,2,11,11.9,92,43.2
22881,735.818,34,0,16.5,2,11,12.05,93,43.2
22882,812.339,35,0,17,2,11,12.2,94,39.6
22883,847.684,36,0,17.5,2,11,12.55,93,39.6
22884,819.735,37,0,18,2,11,12.9,92,43.2
22885,786.802,38,0,18.5,2,11,12.75,93,43.2
22886,758.034,39,0,19,2,11,12.6,94,36
22887,708.204,40,0,19.5,2,11,12.35,91,36
22888,684.465,41,0,20,2,11,12.1,88,36
22889,697.62,42,0,20.5,2,11,11.45,88,36
22890,660.71,43,0,21,2,11,10.8,88,32.4
22891,598.66,44,0,21.5,2,11,10.5,88.5,32.4
22892,557.176,45,0,22,2,11,10.2,89,25.2
22893,512.287,46,0,22.5,2,11,10.15,90,25.2
22894,553.856,47,0,23,2,11,10.1,91,28.8
22895,473.416,48,0,23.5,2,11,9.9,89.5,28.8
22896,419.424,1,0,0,3,11,9.7,88,25.2
22897,363.257,2,0,0.5,3,11,9.45,89,25.2
22898,322.597,3,0,1,3,11,9.2,90,28.8
22899,301.211,4,0,1.5,3,11,8.9,89.5,28.8
22900,269.838,5,0,2,3,11,8.6,89,28.8
22901,257.107,6,0,2.5,3,11,8.55,89.5,28.8
22902,245.731,7,0,3,3,11,8.5,90,28.8
22903,243.24,8,0,3.5,3,11,8.5,90,28.8
22904,241.057,9,0,4,3,11,8.5,90,28.8
22905,224.182,10,0,4.5,3,11,8.5,90.5,28.8
22906,225.988,11,0,5,3,11,8.5,91,28.8
22907,236.419,12,0,5.5,3,11,8.85,89.5,28.8
22908,289.922,13,0,6,3,11,9.2,88,25.2
22909,332.124,14,0,6.5,3,11,9.15,89,25.2
22910,396.447,15,0,7,3,11,9.1,90,21.6
22911,470.615,16,0,7.5,3,11,9.25,89.5,21.6
22912,484.79,17,0,8,3,11,9.4,89,21.6
22913,498.083,18,0,8.5,3,11,9.7,88.5,21.6
22914,515.64,19,0,9,3,11,10,88,18
22915,530.325,20,0,9.5,3,11,10.05,89,18
22916,525.424,21,0,10,3,11,10.1,90,18
22917,546.039,22,0,10.5,3,11,9.95,92.5,18
22918,526.678,23,0,11,3,11,9.8,95,7.2
22919,548.613,24,0,11.5,3,11,9.55,96,7.2
22920,535.053,25,0,12,3,11,9.3,97,14.4
22921,582.444,26,0,12.5,3,11,9.35,97,14.4
22922,586.841,27,0,13,3,11,9.4,97,10.8
22923,540.183,28,0,13.5,3,11,9.4,97,10.8
22924,548.406,29,0,14,3,11,9.4,97,3.6
22925,521.77,30,0,14.5,3,11,9.55,97,3.6
22926,504.557,31,0,15,3,11,9.7,97,3.6
22927,560.868,32,0,15.5,3,11,10.05,97,3.6
22928,637.003,33,0,16,3,11,10.4,97,10.8
22929,710.598,34,0,16.5,3,11,10.75,97,10.8
22930,800.164,35,0,17,3,11,11.1,97,21.6
22931,832.611,36,0,17.5,3,11,11.2,97,21.6
22932,807.586,37,0,18,3,11,11.3,97,18
22933,777.327,38,0,18.5,3,11,11.55,98,18
22934,755.907,39,0,19,3,11,11.8,99,14.4
22935,717.776,40,0,19.5,3,11,12.1,96.5,14.4
22936,698.334,41,0,20,3,11,12.4,94,18
22937,681.288,42,0,20.5,3,11,12.1,95,18
22938,614.449,43,0,21,3,11,11.8,96,21.6
22939,567.389,44,0,21.5,3,11,12.9,95,21.6
22940,532.18,45,0,22,3,11,14,94,28.8
22941,494.55,46,0,22.5,3,11,14.1,94,28.8
22942,538.83,47,0,23,3,11,14.2,94,36
22943,465.552,48,0,23.5,3,11,14.4,93,36
22944,426.323,1,0,0,4,11,14.6,92,43.2
22945,371.717,2,0,0.5,4,11,14.55,93.5,43.2
22946,325.265,3,0,1,4,11,14.5,95,43.2
22947,291.9,4,0,1.5,4,11,14.6,95,43.2
22948,267.745,5,0,2,4,11,14.7,95,43.2
22949,250.325,6,0,2.5,4,11,14.8,94.5,43.2
22950,245.95,7,0,3,4,11,14.9,94,39.6
22951,235.695,8,0,3.5,4,11,14.85,94,39.6
22952,237.396,9,0,4,4,11,14.8,94,39.6
22953,222.51,10,0,4.5,4,11,14.85,94,39.6
22954,231.267,11,0,5,4,11,14.9,94,39.6
22955,232.131,12,0,5.5,4,11,14.9,94,39.6
22956,274.965,13,0,6,4,11,14.9,94,43.2
22957,325.015,14,0,6.5,4,11,14.9,94,43.2
22958,382.03,15,0,7,4,11,14.9,94,43.2
22959,466.189,16,0,7.5,4,11,15.1,92,43.2
22960,484.513,17,0,8,4,11,15.3,90,43.2
22961,496.897,18,0,8.5,4,11,15.15,92,43.2
22962,497.201,19,0,9,4,11,15,94,46.8
22963,527.535,20,0,9.5,4,11,15.2,94,46.8
22964,533.053,21,0,10,4,11,15.4,94,39.6
22965,501.956,22,0,10.5,4,11,15.5,93.5,39.6
22966,508.95,23,0,11,4,11,15.6,93,43.2
22967,496.668,24,0,11.5,4,11,15.55,93.5,43.2
22968,528.051,25,0,12,4,11,15.5,94,36
22969,571.348,26,0,12.5,4,11,15.55,94,36
22970,550.537,27,0,13,4,11,15.6,94,39.6
22971,532.231,28,0,13.5,4,11,15.6,93.5,39.6
22972,570.084,29,0,14,4,11,15.6,93,39.6
22973,547.028,30,0,14.5,4,11,15.45,93.5,39.6
22974,567.756,31,0,15,4,11,15.3,94,39.6
22975,583.825,32,0,15.5,4,11,15.25,94.5,39.6
22976,605.479,33,0,16,4,11,15.2,95,39.6
22977,725.208,34,0,16.5,4,11,15.25,95,39.6
22978,793.498,35,0,17,4,11,15.3,95,39.6
22979,861.377,36,0,17.5,4,11,15.15,95.5,39.6
22980,789.199,37,0,18,4,11,15,96,39.6
22981,737.437,38,0,18.5,4,11,14.95,96,39.6
22982,727.766,39,0,19,4,11,14.9,96,36
22983,721.412,40,0,19.5,4,11,14.8,96,36
22984,723.563,41,0,20,4,11,14.7,96,43.2
22985,669.431,42,0,20.5,4,11,14.25,95,43.2
22986,627.566,43,0,21,4,11,13.8,94,39.6
22987,593.533,44,0,21.5,4,11,13.4,93.5,39.6
22988,569.083,45,0,22,4,11,13,93,36
22989,509.793,46,0,22.5,4,11,12.8,92.5,36
22990,534.599,47,0,23,4,11,12.6,92,36
22991,463.584,48,0,23.5,4,11,12.35,91.5,36
22992,429.495,1,0,0,5,11,12.1,91,28.8
22993,367.99,2,0,0.5,5,11,11.55,90,28.8
22994,314.296,3,0,1,5,11,11,89,32.4
22995,275.165,4,0,1.5,5,11,10.7,90.5,32.4
22996,246.482,5,0,2,5,11,10.4,92,32.4
22997,244.561,6,0,2.5,5,11,10.35,91.5,32.4
22998,236.627,7,0,3,5,11,10.3,91,28.8
22999,233.59,8,0,3.5,5,11,10.4,90,28.8
23000,230.736,9,0,4,5,11,10.5,89,21.6
23001,223.975,10,0,4.5,5,11,10.5,89,21.6
23002,227.577,11,0,5,5,11,10.5,89,21.6
23003,230.572,12,0,5.5,5,11,10.55,89,21.6
23004,283.641,13,0,6,5,11,10.6,89,21.6
23005,322.763,14,0,6.5,5,11,10.5,89,21.6
23006,365.295,15,0,7,5,11,10.4,89,21.6
23007,457.048,16,0,7.5,5,11,10.45,89,21.6
23008,483.371,17,0,8,5,11,10.5,89,18
23009,512.364,18,0,8.5,5,11,10.7,88,18
23010,516.482,19,0,9,5,11,10.9,87,18
23011,547.447,20,0,9.5,5,11,11.1,86,18
23012,555.803,21,0,10,5,11,11.3,85,28.8
23013,526.686,22,0,10.5,5,11,11.2,87,28.8
23014,527.324,23,0,11,5,11,11.1,89,25.2
23015,525.617,24,0,11.5,5,11,10.8,88,25.2
23016,554.437,25,0,12,5,11,10.5,87,28.8
23017,587.857,26,0,12.5,5,11,10.45,83,28.8
23018,582.693,27,0,13,5,11,10.4,79,21.6
23019,544.537,28,0,13.5,5,11,10.4,78,21.6
23020,542.048,29,0,14,5,11,10.4,77,28.8
23021,536.699,30,0,14.5,5,11,10.05,80.5,28.8
23022,529.362,31,0,15,5,11,9.7,84,25.2
23023,564.709,32,0,15.5,5,11,9.5,84,25.2
23024,614.368,33,0,16,5,11,9.3,84,21.6
23025,677.339,34,0,16.5,5,11,9.2,85,21.6
23026,747.634,35,0,17,5,11,9.1,86,21.6
23027,802.45,36,0,17.5,5,11,8.95,86.5,21.6
23028,775.983,37,0,18,5,11,8.8,87,25.2
23029,704.502,38,0,18.5,5,11,8.75,87.5,25.2
23030,709.08,39,0,19,5,11,8.7,88,21.6
23031,671.86,40,0,19.5,5,11,8.65,89.5,21.6
23032,655.515,41,0,20,5,11,8.6,91,21.6
23033,647.292,42,0,20.5,5,11,8.55,92,21.6
23034,619.069,43,0,21,5,11,8.5,93,21.6
23035,603.618,44,0,21.5,5,11,8.45,93,21.6
23036,565.734,45,0,22,5,11,8.4,93,18
23037,519.148,46,0,22.5,5,11,8.35,95.5,18
23038,549.458,47,0,23,5,11,8.3,98,21.6
23039,502.126,48,0,23.5,5,11,8.1,98.5,21.6
23040,474.929,1,0,0,6,11,7.9,99,7.2
23041,417.26,2,0,0.5,6,11,7.75,99,7.2
23042,358.963,3,0,1,6,11,7.6,99,7.2
23043,303.919,4,0,1.5,6,11,7.1,99,7.2
23044,274.611,5,0,2,6,11,6.6,99,7.2
23045,258.806,6,0,2.5,6,11,6.65,99,7.2
23046,253.776,7,0,3,6,11,6.7,99,14.4
23047,249.128,8,0,3.5,6,11,5.75,99,14.4
23048,242.973,9,0,4,6,11,4.8,99,10.8
23049,227.6,10,0,4.5,6,11,4.05,99,10.8
23050,230.046,11,0,5,6,11,3.3,99,14.4
23051,232.353,12,0,5.5,6,11,2.75,99,14.4
23052,242.053,13,0,6,6,11,2.2,99,10.8
23053,251.713,14,0,6.5,6,11,1.95,99.5,10.8
23054,261.393,15,0,7,6,11,1.7,100,14.4
23055,306.831,16,0,7.5,6,11,2.15,100,14.4
23056,338.452,17,0,8,6,11,2.6,100,14.4
23057,370.624,18,0,8.5,6,11,3.3,100,14.4
23058,422.797,19,0,9,6,11,4,100,14.4
23059,491.27,20,0,9.5,6,11,4.25,100,14.4
23060,518.066,21,0,10,6,11,4.5,100,18
23061,516.22,22,0,10.5,6,11,4.55,100,18
23062,557.393,23,0,11,6,11,4.6,100,25.2
23063,566.593,24,0,11.5,6,11,5.2,99.5,25.2
23064,579.133,25,0,12,6,11,5.8,99,18
23065,596.67,26,0,12.5,6,11,6.25,96,18
23066,549.012,27,0,13,6,11,6.7,93,18
23067,535.479,28,0,13.5,6,11,6.85,92,18
23068,527.547,29,0,14,6,11,7,91,18
23069,491.639,30,0,14.5,6,11,7.05,91,18
23070,533.134,31,0,15,6,11,7.1,91,18
23071,531.702,32,0,15.5,6,11,6.65,87.5,18
23072,567.18,33,0,16,6,11,6.2,84,25.2
23073,624.838,34,0,16.5,6,11,5.8,86.5,25.2
23074,705.06,35,0,17,6,11,5.4,89,21.6
23075,736.735,36,0,17.5,6,11,5.45,91,21.6
23076,734.158,37,0,18,6,11,5.5,93,25.2
23077,726.624,38,0,18.5,6,11,4.85,93,25.2
23078,700.675,39,0,19,6,11,4.2,93,14.4
23079,663.994,40,0,19.5,6,11,3.75,95,14.4
23080,651.072,41,0,20,6,11,3.3,97,18
23081,623.879,42,0,20.5,6,11,3.1,97,18
23082,589.114,43,0,21,6,11,2.9,97,21.6
23083,561.853,44,0,21.5,6,11,2.65,98.5,21.6
23084,519.511,45,0,22,6,11,2.4,100,18
23085,501.846,46,0,22.5,6,11,3.1,98.5,18
23086,561.076,47,0,23,6,11,3.8,97,21.6
23087,496.144,48,0,23.5,6,11,3.95,96.5,21.6
23088,468.873,1,0,0,7,11,4.1,96,21.6
23089,418.463,2,0,0.5,7,11,3.9,95.5,21.6
23090,376.926,3,0,1,7,11,3.7,95,14.4
23091,330.514,4,0,1.5,7,11,3.95,96,14.4
23092,284.184,5,0,2,7,11,4.2,97,21.6
