,Line,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
669,1139,20846,0.859,46,0,22.5,27,7,12.85,82,18
670,1139,20847,0.707,47,0,23,27,7,12.7,82,14.4
671,1139,20848,0.611,48,0,23.5,27,7,12.7,81,14.4
672,1139,20901,0.714,1,0,0,28,7,12.7,80,14.4
673,1139,20902,0.676,2,0,0.5,28,7,12.6,81.5,14.4
674,1139,20903,0.067,3,0,1,28,7,12.5,83,18
675,1139,20904,0.068,4,0,1.5,28,7,12.65,84,18
676,1139,20905,0.227,5,0,2,28,7,12.8,85,18
677,1139,20906,0.139,6,0,2.5,28,7,12.65,85.5,18
678,1139,20907,0.068,7,0,3,28,7,12.5,86,18
679,1139,20908,0.099,8,0,3.5,28,7,12.45,85.5,18
680,1139,20909,0.232,9,0,4,28,7,12.4,85,18
681,1139,20910,0.107,10,0,4.5,28,7,12.65,84.5,18
682,1139,20911,0.068,11,0,5,28,7,12.9,84,14.4
683,1139,20912,0.115,12,0,5.5,28,7,13.2,83,14.4
684,1139,20913,0.23,13,0,6,28,7,13.5,82,21.6
685,1139,20914,0.101,14,0,6.5,28,7,13.65,82.5,21.6
686,1139,20915,0.057,15,0,7,28,7,13.8,83,18
687,1139,20916,0.109,16,0,7.5,28,7,13.9,84,18
688,1139,20917,0.318,17,0,8,28,7,14,85,25.2
689,1139,20918,1.697,18,0,8.5,28,7,14.55,81,25.2
690,1139,20919,2.287,19,0,9,28,7,15.1,77,28.8
691,1139,20920,1.212,20,0,9.5,28,7,15.75,73.5,28.8
692,1139,20921,1.471,21,0,10,28,7,16.4,70,28.8
693,1139,20922,0.388,22,0,10.5,28,7,16.45,69.5,28.8
694,1139,20923,2.766,23,0,11,28,7,16.5,69,25.2
695,1139,20924,4.118,24,0,11.5,28,7,16.9,67.5,25.2
696,1139,20925,0.79,25,0,12,28,7,17.3,66,28.8
697,1139,20926,0.025,26,0,12.5,28,7,17.6,62,28.8
698,1139,20927,0.025,27,0,13,28,7,17.9,58,39.6
699,1139,20928,0.165,28,0,13.5,28,7,17.35,62,39.6
700,1139,20929,0.125,29,0,14,28,7,16.8,66,32.4
701,1139,20930,2.648,30,0,14.5,28,7,16.25,71.5,32.4
702,1139,20931,1.275,31,0,15,28,7,15.7,77,25.2
703,1139,20932,0.765,32,0,15.5,28,7,15.65,79.5,25.2
704,1139,20933,0.988,33,0,16,28,7,15.6,82,21.6
705,1139,20934,2.314,34,0,16.5,28,7,15.5,85,21.6
706,1139,20935,1.349,35,0,17,28,7,15.4,88,28.8
707,1139,20936,0.864,36,0,17.5,28,7,15.4,88,28.8
708,1139,20937,0.236,37,0,18,28,7,15.4,88,25.2
709,1139,20938,0.025,38,0,18.5,28,7,15.2,88.5,25.2
710,1139,20939,0.505,39,0,19,28,7,15,89,28.8
711,1139,20940,0.764,40,0,19.5,28,7,14.95,88.5,28.8
712,1139,20941,0.661,41,0,20,28,7,14.9,88,25.2
713,1139,20942,0.807,42,0,20.5,28,7,14.65,87.5,25.2
714,1139,20943,0.965,43,0,21,28,7,14.4,87,25.2
715,1139,20944,0.718,44,0,21.5,28,7,14,88.5,25.2
716,1139,20945,0.82,45,0,22,28,7,13.6,90,18
717,1139,20946,1.03,46,0,22.5,28,7,13.3,91,18
718,1139,20947,0.916,47,0,23,28,7,13,92,18
719,1139,20948,0.169,48,0,23.5,28,7,12.8,92.5,18
720,1139,21001,0.083,1,0,0,29,7,12.6,93,14.4
721,1139,21002,0.234,2,0,0.5,29,7,12.35,93.5,14.4
722,1139,21003,0.126,3,0,1,29,7,12.1,94,14.4
723,1139,21004,0.067,4,0,1.5,29,7,12.15,93,14.4
724,1139,21005,0.126,5,0,2,29,7,12.2,92,10.8
725,1139,21006,0.225,6,0,2.5,29,7,11.85,93,10.8
726,1139,21007,0.085,7,0,3,29,7,11.5,94,10.8
727,1139,21008,0.067,8,0,3.5,29,7,11.55,94,10.8
728,1139,21009,0.163,9,0,4,29,7,11.6,94,18
729,1139,21010,0.194,10,0,4.5,29,7,11.35,94.5,18
730,1139,21011,0.068,11,0,5,29,7,11.1,95,14.4
731,1139,21012,0.068,12,0,5.5,29,7,11.5,94,14.4
732,1139,21013,0.171,13,0,6,29,7,11.9,93,14.4
733,1139,21014,0.18,14,0,6.5,29,7,12.4,89.5,14.4
734,1139,21015,0.058,15,0,7,29,7,12.9,86,14.4
735,1139,21016,0.057,16,0,7.5,29,7,13.15,86,14.4
736,1139,21017,1.98,17,0,8,29,7,13.4,86,14.4
737,1139,21018,2.791,18,0,8.5,29,7,13.8,84,14.4
738,1139,21019,1.391,19,0,9,29,7,14.2,82,21.6
739,1139,21020,0.379,20,0,9.5,29,7,14.9,82,21.6
740,1139,21021,0.245,21,0,10,29,7,15.6,82,14.4
741,1139,21022,0.116,22,0,10.5,29,7,15.5,80.5,14.4
742,1139,21023,0.074,23,0,11,29,7,15.4,79,14.4
743,1139,21024,0.102,24,0,11.5,29,7,16,77,14.4
744,1139,21025,0.237,25,0,12,29,7,16.6,75,14.4
745,1139,21026,0.109,26,0,12.5,29,7,17.05,73.5,14.4
746,1139,21027,0.075,27,0,13,29,7,17.5,72,10.8
747,1139,21028,0.112,28,0,13.5,29,7,17.8,69,10.8
748,1139,21029,0.238,29,0,14,29,7,18.1,66,14.4
749,1139,21030,0.36,30,0,14.5,29,7,16.6,72,14.4
750,1139,21031,0.069,31,0,15,29,7,15.1,78,28.8
751,1139,21032,0.099,32,0,15.5,29,7,15.4,80.5,28.8
752,1139,21033,0.231,33,0,16,29,7,15.7,83,18
753,1139,21034,0.089,34,0,16.5,29,7,14.65,85.5,18
754,1139,21035,0.261,35,0,17,29,7,13.6,88,10.8
755,1139,21036,1.448,36,0,17.5,29,7,13.2,83.5,10.8
756,1139,21037,0.392,37,0,18,29,7,12.8,79,18
757,1139,21038,1.602,38,0,18.5,29,7,12.85,82,18
758,1139,21039,1.774,39,0,19,29,7,12.9,85,10.8
759,1139,21040,1.421,40,0,19.5,29,7,12.85,86,10.8
760,1139,21041,0.889,41,0,20,29,7,12.8,87,18
761,1139,21042,1.555,42,0,20.5,29,7,11.8,89.5,18
762,1139,21043,0.476,43,0,21,29,7,10.8,92,10.8
763,1139,21044,0.55,44,0,21.5,29,7,11.3,90,10.8
764,1139,21045,0.531,45,0,22,29,7,11.8,88,7.2
765,1139,21046,0.572,46,0,22.5,29,7,11.65,89.5,7.2
766,1139,21047,0.368,47,0,23,29,7,11.5,91,21.6
767,1139,21048,0.185,48,0,23.5,29,7,11.45,89.5,21.6
768,1139,21101,0.293,1,0,0,30,7,11.4,88,25.2
769,1139,21102,0.303,2,0,0.5,30,7,11.05,89,25.2
770,1139,21103,0.192,3,0,1,30,7,10.7,90,18
771,1139,21104,0.069,4,0,1.5,30,7,10.75,89.5,18
772,1139,21105,0.068,5,0,2,30,7,10.8,89,18
773,1139,21106,0.195,6,0,2.5,30,7,10.65,90.5,18
774,1139,21107,0.14,7,0,3,30,7,10.5,92,18
775,1139,21108,0.062,8,0,3.5,30,7,10.5,90.5,18
776,1139,21109,0.062,9,0,4,30,7,10.5,89,25.2
777,1139,21110,0.21,10,0,4.5,30,7,10.35,89,25.2
778,1139,21111,0.13,11,0,5,30,7,10.2,89,21.6
779,1139,21112,0.063,12,0,5.5,30,7,10.2,89,21.6
780,1139,21113,0.063,13,0,6,30,7,10.2,89,21.6
781,1139,21114,0.192,14,0,6.5,30,7,10.3,88.5,21.6
782,1139,21115,0.119,15,0,7,30,7,10.4,88,25.2
783,1139,21116,0.022,16,0,7.5,30,7,11.2,85.5,25.2
784,1139,21117,0.074,17,0,8,30,7,12,83,21.6
785,1139,21118,2.013,18,0,8.5,30,7,12.65,77,21.6
786,1139,21119,1.984,19,0,9,30,7,13.3,71,28.8
787,1139,21120,1.1,20,0,9.5,30,7,13.8,70.5,28.8
788,1139,21121,0.147,21,0,10,30,7,14.3,70,28.8
789,1139,21122,0.18,22,0,10.5,30,7,14.8,66,28.8
790,1139,21123,0.1,23,0,11,30,7,15.3,62,28.8
791,1139,21124,0.03,24,0,11.5,30,7,15.85,63.5,28.8
792,1139,21125,0.03,25,0,12,30,7,16.4,65,32.4
793,1139,21126,0.18,26,0,12.5,30,7,16.5,63.5,32.4
794,1139,21127,0.108,27,0,13,30,7,16.6,62,28.8
795,1139,21128,0.03,28,0,13.5,30,7,16.2,66,28.8
796,1139,21129,0.108,29,0,14,30,7,15.8,70,18
797,1139,21130,1.829,30,0,14.5,30,7,16.8,59.5,18
798,1139,21131,3.125,31,0,15,30,7,17.8,49,36
799,1139,21132,0.962,32,0,15.5,30,7,17.15,54.5,36
800,1139,21133,0.14,33,0,16,30,7,16.5,60,18
801,1139,21134,0.242,34,0,16.5,30,7,16.9,55.5,18
802,1139,21135,0.061,35,0,17,30,7,17.3,51,25.2
803,1139,21136,0.647,36,0,17.5,30,7,17.5,50,25.2
804,1139,21137,0.521,37,0,18,30,7,17.7,49,18
805,1139,21138,2.526,38,0,18.5,30,7,16.95,55.5,18
806,1139,21139,0.67,39,0,19,30,7,16.2,62,14.4
807,1139,21140,0.346,40,0,19.5,30,7,15.3,64.5,14.4
808,1139,21141,0.838,41,0,20,30,7,14.4,67,10.8
809,1139,21142,1.504,42,0,20.5,30,7,13.75,68.5,10.8
810,1139,21143,3.163,43,0,21,30,7,13.1,70,10.8
811,1139,21144,0.923,44,0,21.5,30,7,13.25,71,10.8
812,1139,21145,2.209,45,0,22,30,7,13.4,72,14.4
813,1139,21146,0.852,46,0,22.5,30,7,13.45,75,14.4
814,1139,21147,0.177,47,0,23,30,7,13.5,78,18
815,1139,21148,0.133,48,0,23.5,30,7,13.2,79.5,18
816,1139,21201,0.356,1,0,0,31,7,12.9,81,14.4
817,1139,21202,0.435,2,0,0.5,31,7,12.55,81,14.4
818,1139,21203,0.074,3,0,1,31,7,12.2,81,18
819,1139,21204,0.136,4,0,1.5,31,7,11.75,83.5,18
820,1139,21205,0.217,5,0,2,31,7,11.3,86,10.8
821,1139,21206,0.068,6,0,2.5,31,7,11,88,10.8
822,1139,21207,0.068,7,0,3,31,7,10.7,90,14.4
823,1139,21208,0.181,8,0,3.5,31,7,11.35,84,14.4
824,1139,21209,0.185,9,0,4,31,7,12,78,14.4
825,1139,21210,0.068,10,0,4.5,31,7,12.1,79,14.4
826,1139,21211,0.068,11,0,5,31,7,12.2,80,14.4
827,1139,21212,0.205,12,0,5.5,31,7,12.55,79,14.4
828,1139,21213,0.177,13,0,6,31,7,12.9,78,18
829,1139,21214,0.068,14,0,6.5,31,7,13.3,78,18
830,1139,21215,0.068,15,0,7,31,7,13.7,78,21.6
831,1139,21216,1.878,16,0,7.5,31,7,13.9,77.5,21.6
832,1139,21217,1.532,17,0,8,31,7,14.1,77,21.6
833,1139,21218,2.467,18,0,8.5,31,7,14.4,77,21.6
834,1139,21219,1.565,19,0,9,31,7,14.7,77,25.2
835,1139,21220,0.497,20,0,9.5,31,7,14.6,80,25.2
836,1139,21221,0.195,21,0,10,31,7,14.5,83,25.2
837,1139,21222,0.229,22,0,10.5,31,7,14.45,82.5,25.2
838,1139,21223,0.684,23,0,11,31,7,14.4,82,25.2
839,1139,21224,4.322,24,0,11.5,31,7,14.55,80,25.2
840,1139,21225,0.836,25,0,12,31,7,14.7,78,25.2
841,1139,21226,0.023,26,0,12.5,31,7,14.75,77.5,25.2
842,1139,21227,0.472,27,0,13,31,7,14.8,77,21.6
843,1139,21228,0.881,28,0,13.5,31,7,14.65,79.5,21.6
844,1139,21229,0.236,29,0,14,31,7,14.5,82,21.6
845,1139,21230,5.172,30,0,14.5,31,7,14.85,82,21.6
846,1139,21231,4.441,31,0,15,31,7,15.2,82,28.8
847,1139,21232,3.48,32,0,15.5,31,7,15.5,80,28.8
848,1139,21233,1.679,33,0,16,31,7,15.8,78,25.2
849,1139,21234,1.938,34,0,16.5,31,7,15.5,79.5,25.2
850,1139,21235,0.827,35,0,17,31,7,15.2,81,28.8
851,1139,21236,0.651,36,0,17.5,31,7,15.2,82,28.8
852,1139,21237,1.581,37,0,18,31,7,15.2,83,28.8
853,1139,21238,0.148,38,0,18.5,31,7,15.15,82,28.8
854,1139,21239,1.381,39,0,19,31,7,15.1,81,28.8
855,1139,21240,2.312,40,0,19.5,31,7,14.9,85.5,28.8
856,1139,21241,3.579,41,0,20,31,7,14.7,90,32.4
857,1139,21242,1.109,42,0,20.5,31,7,14.65,90.5,32.4
858,1139,21243,0.964,43,0,21,31,7,14.6,91,25.2
859,1139,21244,1.691,44,0,21.5,31,7,14.65,92.5,25.2
860,1139,21245,1.87,45,0,22,31,7,14.7,94,25.2
861,1139,21246,1.833,46,0,22.5,31,7,14.9,93.5,25.2
862,1139,21247,0.946,47,0,23,31,7,15.1,93,18
863,1139,21248,0.708,48,0,23.5,31,7,15.1,95,18
864,1139,21301,0.644,1,0,0,1,8,15.1,97,7.2
865,1139,21302,0.138,2,0,0.5,1,8,14.65,96,7.2
866,1139,21303,0.064,3,0,1,1,8,14.2,95,18
867,1139,21304,0.172,4,0,1.5,1,8,13.8,94,18
868,1139,21305,0.185,5,0,2,1,8,13.4,93,21.6
869,1139,21306,0.065,6,0,2.5,1,8,13.2,94,21.6
870,1139,21307,0.078,7,0,3,1,8,13,95,10.8
871,1139,21308,0.226,8,0,3.5,1,8,12.55,95,10.8
872,1139,21309,0.127,9,0,4,1,8,12.1,95,10.8
873,1139,21310,0.065,10,0,4.5,1,8,11.85,94.5,10.8
874,1139,21311,0.088,11,0,5,1,8,11.6,94,14.4
875,1139,21312,0.23,12,0,5.5,1,8,12.1,91.5,14.4
876,1139,21313,0.104,13,0,6,1,8,12.6,89,21.6
877,1139,21314,0.06,14,0,6.5,1,8,13.05,86.5,21.6
878,1139,21315,0.083,15,0,7,1,8,13.5,84,25.2
879,1139,21316,0.215,16,0,7.5,1,8,13.85,83.5,25.2
880,1139,21317,0.237,17,0,8,1,8,14.2,83,28.8
881,1139,21318,0.16,18,0,8.5,1,8,14.55,83,28.8
882,1139,21319,0.333,19,0,9,1,8,14.9,83,32.4
883,1139,21320,1.813,20,0,9.5,1,8,15.45,80.5,32.4
884,1139,21321,0.851,21,0,10,1,8,16,78,32.4
885,1139,21322,2.356,22,0,10.5,1,8,16.35,75.5,32.4
886,1139,21323,1.908,23,0,11,1,8,16.7,73,25.2
887,1139,21324,2.016,24,0,11.5,1,8,16.35,73.5,25.2
888,1139,21325,1.828,25,0,12,1,8,16,74,36
889,1139,21326,1.949,26,0,12.5,1,8,16.45,72.5,36
890,1139,21327,1.099,27,0,13,1,8,16.9,71,36
891,1139,21328,0.194,28,0,13.5,1,8,16.8,70.5,36
892,1139,21329,0.036,29,0,14,1,8,16.7,70,39.6
893,1139,21330,0.036,30,0,14.5,1,8,16.7,68.5,39.6
894,1139,21331,0.167,31,0,15,1,8,16.7,67,39.6
895,1139,21332,0.136,32,0,15.5,1,8,16.2,70,39.6
896,1139,21333,0.037,33,0,16,1,8,15.7,73,39.6
897,1139,21334,0.036,34,0,16.5,1,8,15.55,72.5,39.6
898,1139,21335,1.889,35,0,17,1,8,15.4,72,36
899,1139,21336,2.669,36,0,17.5,1,8,15.45,71.5,36
900,1139,21337,1.46,37,0,18,1,8,15.5,71,32.4
901,1139,21338,1.396,38,0,18.5,1,8,15.2,71,32.4
902,1139,21339,2.177,39,0,19,1,8,14.9,71,28.8
903,1139,21340,1.808,40,0,19.5,1,8,14.65,70,28.8
904,1139,21341,0.985,41,0,20,1,8,14.4,69,32.4
905,1139,21342,0.577,42,0,20.5,1,8,13.85,73,32.4
906,1139,21343,1.092,43,0,21,1,8,13.3,77,18
907,1139,21344,0.816,44,0,21.5,1,8,12.8,81,18
908,1139,21345,0.537,45,0,22,1,8,12.3,85,28.8
909,1139,21346,0.528,46,0,22.5,1,8,11.85,88.5,28.8
910,1139,21347,0.673,47,0,23,1,8,11.4,92,25.2
911,1139,21348,0.619,48,0,23.5,1,8,11.25,92,25.2
912,1139,21401,0.536,1,1,0,2,8,11.1,92,25.2
913,1139,21402,0.627,2,1,0.5,2,8,10.8,93,25.2
914,1139,21403,0.291,3,1,1,2,8,10.5,94,21.6
915,1139,21404,0.119,4,1,1.5,2,8,10.4,94.5,21.6
916,1139,21405,0.08,5,1,2,2,8,10.3,95,18
917,1139,21406,0.127,6,1,2.5,2,8,10.25,95,18
918,1139,21407,0.231,7,1,3,2,8,10.2,95,18
919,1139,21408,0.08,8,1,3.5,2,8,9.95,96,18
920,1139,21409,0.07,9,1,4,2,8,9.7,97,18
921,1139,21410,0.141,10,1,4.5,2,8,9.85,96.5,18
922,1139,21411,0.228,11,1,5,2,8,10,96,25.2
923,1139,21412,0.07,12,1,5.5,2,8,10.3,95.5,25.2
924,1139,21413,0.075,13,1,6,2,8,10.6,95,14.4
925,1139,21414,0.096,14,1,6.5,2,8,11.4,92.5,14.4
926,1139,21415,0.184,15,1,7,2,8,12.2,90,14.4
927,1139,21416,0.026,16,1,7.5,2,8,12.45,89.5,14.4
928,1139,21417,0.313,17,1,8,2,8,12.7,89,21.6
929,1139,21418,0.277,18,1,8.5,2,8,13.45,84.5,21.6
930,1139,21419,0.459,19,1,9,2,8,14.2,80,18
